Compound_ID,Protein_ID,Label
1659,121,1
7959,1145,1
4258,3499,1
7231,177,1
3401,1892,1
11852,3687,1
3922,3284,1
3239,1076,1
147,505,1
933,1185,1
4496,1341,1
7300,1445,1
182,728,1
228,844,1
3464,2591,1
809,826,1
266,318,1
1341,872,1
6623,3862,1
4238,3153,1
6437,1191,1
1165,875,1
150,143,1
2495,1682,1
9284,1665,1
839,1119,1
297,836,1
1035,765,1
729,1247,1
10811,808,1
12979,1519,1
4483,476,1
2218,2313,1
1776,1931,1
1105,1009,1
6167,320,1
4196,648,1
3568,325,1
2556,93,1
3546,2229,1
2068,2224,1
295,847,1
2552,1785,1
3027,2832,1
6158,2836,1
547,839,1
8210,861,1
5230,760,1
5510,814,1
3543,2833,1
10353,990,1
1733,177,1
1005,899,1
3164,1790,1
922,901,1
1830,1012,1
2695,2214,1
4539,3508,1
10045,3762,1
1731,481,1
4341,3523,1
3152,1672,1
5433,3721,1
3726,1907,1
10173,12,1
1138,381,1
2638,2619,1
5131,2107,1
6441,1444,1
4046,2299,1
1333,327,1
6974,1944,1
4061,1604,1
3035,2669,1
8228,477,1
602,1017,1
6510,3237,1
6486,1897,1
1061,1073,1
7766,4095,1
10479,3586,1
3268,2907,1
637,974,1
131,348,1
576,735,1
10844,3684,1
139,468,1
1689,1544,1
6680,1618,1
3118,2559,1
4973,824,1
8080,4147,1
1578,1713,1
872,733,1
7942,12,1
7245,838,1
7928,77,1
3265,808,1
2499,1763,1
2927,2735,1
3985,3312,1
7751,4093,1
8149,490,1
4181,2729,1
2424,1589,1
10703,4620,1
11902,743,1
395,286,1
765,1280,1
5967,3789,1
7663,718,1
1064,795,1
4070,1851,1
271,930,1
3464,2041,1
3486,2554,1
802,1320,1
3851,989,1
4351,3527,1
153,645,1
7212,1950,1
12021,4262,1
6391,0,1
6895,1785,1
7781,3827,1
133,407,1
7354,2299,1
2813,2690,1
251,399,1
1691,1832,1
12711,4416,1
3406,989,1
641,813,1
135,187,1
2394,2477,1
7898,4119,1
9777,1,1
112,240,1
4470,859,1
12789,1037,1
241,879,1
9778,869,1
6462,2805,1
469,477,1
653,823,1
1217,865,1
1506,739,1
4042,1846,1
3667,1969,1
891,880,1
2372,365,1
2317,2415,1
7776,2823,1
33,68,1
351,872,1
12438,1638,1
5893,820,1
11159,1062,1
309,875,1
4561,869,1
147,547,1
6023,1832,1
8290,4212,1
1217,986,1
133,420,1
10045,4488,1
7886,1153,1
1418,747,1
4725,977,1
1332,744,1
2419,561,1
10349,698,1
719,480,1
163,299,1
6918,698,1
3793,1411,1
3132,1931,1
10477,1149,1
7316,3188,1
717,821,1
6579,2171,1
63,68,1
4975,1273,1
730,760,1
7633,4063,1
14620,1587,1
3183,1603,1
1032,1098,1
4848,3649,1
576,64,1
1617,1751,1
9681,4332,1
3420,1287,1
302,727,1
3419,3048,1
10045,3562,1
6189,2107,1
3565,3102,1
189,786,1
612,889,1
3740,1413,1
4934,3608,1
147,560,1
10045,4501,1
7264,1577,1
9972,990,1
3334,2122,1
1905,1521,1
7025,248,1
3802,2412,1
1004,73,1
7270,1513,1
768,1294,1
3861,3221,1
12827,766,1
9275,4152,1
7933,1039,1
11137,390,1
12484,1595,1
2035,1752,1
6295,3822,1
636,320,1
806,768,1
1078,1456,1
1797,648,1
6647,1012,1
3011,1775,1
700,1015,1
3711,3169,1
6660,1705,1
11020,744,1
3895,775,1
3141,838,1
9736,3988,1
1033,895,1
6482,2830,1
1165,822,1
1521,1652,1
270,909,1
4965,396,1
4005,354,1
2742,2489,1
11978,861,1
4574,245,1
4264,3503,1
135,455,1
6504,3299,1
3200,334,1
9227,4232,1
1622,1411,1
132,386,1
6066,3302,1
1558,1692,1
5510,869,1
3070,2476,1
7490,1529,1
1115,1351,1
408,735,1
1240,1531,1
3370,1950,1
1620,1752,1
12484,1608,1
4557,951,1
5443,815,1
2760,2664,1
470,795,1
2925,2731,1
2944,795,1
8038,287,1
3752,3183,1
646,728,1
417,905,1
1570,884,1
6657,3864,1
1308,847,1
1115,1472,1
6354,3826,1
4021,3344,1
1870,2048,1
7465,4037,1
667,787,1
1123,838,1
6768,3880,1
9681,507,1
13045,76,1
1288,905,1
7044,782,1
5879,1503,1
6942,2949,1
6950,329,1
453,454,1
889,1021,1
13592,824,1
4180,3458,1
3903,2655,1
1840,1997,1
171,741,1
3860,1790,1
787,744,1
11704,4139,1
2516,2051,1
105,158,1
13040,4697,1
2419,2118,1
970,865,1
574,865,1
390,1044,1
6021,1973,1
5768,1527,1
6585,1786,1
9217,386,1
8427,2970,1
633,1216,1
161,174,1
2962,2747,1
1694,1835,1
6969,1897,1
9987,792,1
11558,759,1
6415,328,1
5537,813,1
1379,740,1
7118,3188,1
1079,744,1
6402,1786,1
8260,763,1
970,986,1
3294,2439,1
445,872,1
4018,1716,1
1496,1032,1
398,760,1
384,862,1
2311,2413,1
9840,3667,1
6466,0,1
6204,0,1
1909,2110,1
4268,1598,1
3060,1454,1
1379,861,1
6546,1686,1
3531,810,1
7144,329,1
6736,3244,1
1894,260,1
8227,478,1
10267,1906,1
6655,3255,1
2049,319,1
5971,3791,1
419,940,1
2962,2760,1
515,648,1
5627,3752,1
3694,171,1
951,986,1
1307,850,1
789,924,1
3284,2743,1
486,886,1
1668,1795,1
4377,2830,1
3147,2927,1
1521,55,1
3353,3032,1
5040,141,1
10045,4543,1
2970,261,1
2032,2193,1
1390,740,1
330,760,1
1128,740,1
3568,3105,1
6331,1222,1
9681,4266,1
352,1007,1
6410,1515,1
7750,3764,1
10401,4592,1
470,245,1
164,727,1
12142,769,1
2746,1950,1
361,1012,1
309,822,1
1020,648,1
2463,1598,1
3132,2925,1
763,763,1
147,494,1
8149,4183,1
7495,1444,1
10045,4435,1
1509,287,1
1390,861,1
6994,1687,1
289,843,1
2556,1008,1
3060,2756,1
2251,2358,1
2841,1140,1
2901,1716,1
249,892,1
7742,3243,1
1154,769,1
3829,3203,1
9662,883,1
1341,861,1
1570,684,1
147,386,1
205,822,1
10045,4556,1
7550,40,1
6424,3641,1
9681,4279,1
6355,1821,1
1133,831,1
11329,2480,1
12619,936,1
10045,1523,1
4255,3496,1
2240,2320,1
4134,3206,1
12484,4683,1
6940,3908,1
5593,2437,1
3903,3273,1
5966,1716,1
159,73,1
3101,1602,1
2249,2325,1
530,245,1
1519,759,1
3671,3152,1
2527,320,1
6360,71,1
5787,438,1
7232,0,1
1869,2040,1
6072,3805,1
7419,4027,1
6225,3818,1
1932,2096,1
268,918,1
3416,3047,1
513,951,1
7921,4130,1
10096,3797,1
1643,1175,1
7396,4016,1
5094,861,1
11403,2900,1
6293,1185,1
4607,248,1
1288,947,1
12490,539,1
833,1306,1
3739,3178,1
700,1191,1
235,862,1
2444,1574,1
4338,245,1
5642,851,1
1752,300,1
4210,3443,1
10306,759,1
4303,2173,1
1261,477,1
6115,1034,1
7754,3845,1
14497,743,1
5949,1496,1
295,849,1
4512,1529,1
3280,3014,1
1340,477,1
901,1073,1
459,728,1
2849,1515,1
2914,1910,1
8091,1400,1
615,1204,1
1520,1347,1
3268,2896,1
3342,859,1
2165,2280,1
9302,795,1
7720,2167,1
5803,3778,1
8427,2554,1
4552,820,1
14364,4721,1
9732,3762,1
8149,1526,1
124,334,1
1669,1820,1
4480,2112,1
4158,1832,1
1496,845,1
6498,260,1
1333,329,1
842,735,1
1592,1721,1
7106,1836,1
3522,803,1
3307,915,1
7639,2299,1
7238,3941,1
9454,677,1
4177,734,1
1520,1589,1
6568,211,1
131,350,1
3918,1971,1
482,1102,1
11841,1166,1
7190,2180,1
1530,964,1
7946,1705,1
3126,2910,1
7885,1695,1
2556,2565,1
3985,3314,1
112,229,1
948,730,1
1058,861,1
4504,203,1
765,1282,1
161,121,1
405,747,1
1506,728,1
8149,4104,1
7020,843,1
4394,745,1
1525,1680,1
8469,820,1
907,813,1
3336,3026,1
14198,69,1
6161,1526,1
12484,53,1
6004,3794,1
133,409,1
10045,4477,1
699,820,1
1710,1847,1
3535,3091,1
1778,261,1
3304,714,1
632,766,1
1239,1444,1
3584,2983,1
241,881,1
791,759,1
9681,3153,1
7981,1352,1
8256,1062,1
6336,2173,1
1217,867,1
114,251,1
1320,1554,1
1700,1775,1
1925,2122,1
1765,1904,1
9681,4321,1
407,769,1
1205,749,1
2755,1825,1
13345,624,1
3216,2974,1
1055,990,1
12142,824,1
3297,1879,1
11963,1347,1
906,867,1
180,763,1
1341,795,1
147,549,1
964,808,1
331,895,1
133,422,1
6862,3801,1
10045,4490,1
358,769,1
13374,3018,1
4846,2437,1
658,243,1
1344,1214,1
1841,2020,1
13424,3778,1
659,882,1
934,821,1
2496,1951,1
9215,478,1
1154,824,1
309,769,1
12028,3583,1
7143,0,1
1835,1976,1
2471,1140,1
1115,869,1
418,941,1
1175,883,1
3007,1874,1
6099,1950,1
3165,245,1
11981,4676,1
672,528,1
8149,1326,1
10611,40,1
2416,157,1
13720,4715,1
6375,1067,1
1521,473,1
1512,919,1
12438,1653,1
2549,915,1
1016,1240,1
147,562,1
2041,2202,1
358,1011,1
2896,2716,1
6645,1076,1
1521,1641,1
5768,2200,1
3018,2827,1
7815,4082,1
310,970,1
3572,1952,1
5438,3722,1
7136,1515,1
8149,2386,1
8138,507,1
7933,1041,1
12484,1597,1
536,1138,1
1012,838,1
4300,826,1
3073,2884,1
4198,778,1
3444,3056,1
7035,2816,1
1033,897,1
3961,2528,1
1060,771,1
1165,824,1
5117,1,1
6230,1076,1
1521,1654,1
590,327,1
3532,1893,1
7845,820,1
451,663,1
3938,302,1
9227,4234,1
5015,929,1
1973,2165,1
3349,2122,1
10264,3742,1
12869,4454,1
1477,766,1
3676,2251,1
5510,871,1
1174,765,1
4011,2241,1
3808,2178,1
7161,2524,1
7935,4133,1
1357,886,1
383,909,1
1771,1923,1
312,211,1
2760,2666,1
105,147,1
2925,2733,1
110,225,1
3126,2723,1
4014,3185,1
5576,3561,1
2262,2389,1
1292,905,1
389,845,1
7803,4098,1
4021,3346,1
2255,2386,1
1794,1008,1
1785,1942,1
2758,1694,1
5547,766,1
6455,618,1
7420,1529,1
445,861,1
3330,1856,1
453,456,1
1005,1198,1
2701,2099,1
540,869,1
364,872,1
171,743,1
1840,1999,1
9715,4415,1
3894,2837,1
8149,1594,1
396,861,1
105,160,1
8102,287,1
690,813,1
4260,716,1
7928,134,1
6233,397,1
5352,648,1
2155,2276,1
3533,616,1
6160,3302,1
1352,905,1
14497,824,1
2962,763,1
2962,2749,1
11226,22,1
5537,815,1
10045,1967,1
4628,967,1
4798,3630,1
7762,2703,1
6248,1092,1
480,1097,1
2837,1936,1
7575,4045,1
6061,2168,1
699,875,1
2247,2107,1
4492,3479,1
8198,4209,1
310,770,1
5573,1532,1
6655,3257,1
1041,760,1
2572,2577,1
12432,4240,1
8089,4158,1
7886,1318,1
2862,838,1
8149,4172,1
1291,908,1
2466,838,1
4054,745,1
3178,1340,1
927,860,1
886,822,1
10283,280,1
1668,1797,1
162,239,1
11979,4150,1
6716,419,1
733,765,1
7899,735,1
698,744,1
5975,1175,1
221,819,1
10149,990,1
1217,814,1
10045,4545,1
2013,2182,1
2032,2195,1
4604,744,1
9681,4268,1
3702,1875,1
12592,68,1
3989,3100,1
5955,2105,1
1943,1857,1
1707,1846,1
107,195,1
556,287,1
492,760,1
991,1410,1
576,1168,1
698,865,1
2511,2543,1
2819,481,1
7325,4004,1
6933,245,1
147,496,1
367,765,1
8149,4185,1
1857,1790,1
4061,1929,1
6232,3810,1
3090,1698,1
6187,132,1
1521,1346,1
2427,859,1
2251,2360,1
2962,1957,1
7060,1454,1
2588,1716,1
5019,2541,1
845,245,1
14084,1031,1
1811,1795,1
1269,1512,1
2296,561,1
6138,132,1
4583,698,1
1341,863,1
954,417,1
7655,1785,1
205,824,1
413,773,1
2662,1786,1
10045,1525,1
217,834,1
4675,408,1
6536,1346,1
5015,2957,1
6343,1705,1
2654,390,1
5787,1487,1
1270,286,1
3193,2361,1
402,964,1
7793,564,1
7434,1385,1
4098,1420,1
7453,1398,1
5607,1906,1
5261,1269,1
8031,328,1
880,895,1
3201,2077,1
10811,812,1
7282,1701,1
6215,1496,1
1199,648,1
3308,2176,1
7303,3975,1
2537,2033,1
1816,287,1
6389,1834,1
2072,1933,1
463,728,1
494,795,1
4021,3280,1
6803,885,1
3458,2120,1
6142,1139,1
1321,1247,1
5839,872,1
6468,2063,1
4634,245,1
4026,2577,1
612,1201,1
579,1024,1
445,795,1
3361,1140,1
615,1206,1
257,744,1
4345,3525,1
6731,3870,1
3450,2646,1
7395,2638,1
2357,2452,1
4134,2524,1
3733,2180,1
545,1147,1
7539,4043,1
2962,576,1
584,846,1
195,805,1
3180,1967,1
4133,838,1
124,336,1
9795,1080,1
2202,2056,1
3172,2557,1
8454,1346,1
257,865,1
118,292,1
13746,3563,1
7691,3804,1
6781,1139,1
2283,2395,1
1173,837,1
10595,648,1
359,849,1
4146,1716,1
7563,2343,1
2621,175,1
5122,3688,1
1636,1766,1
1009,850,1
1520,1591,1
12032,699,1
1629,1763,1
13418,886,1
741,806,1
999,1330,1
2298,838,1
4891,2479,1
2277,1947,1
5073,12,1
1150,745,1
7886,902,1
5537,870,1
4176,1716,1
1779,1936,1
133,398,1
3126,2912,1
2556,2567,1
3750,561,1
813,1325,1
8277,760,1
5966,0,1
1640,1777,1
3371,1696,1
3985,3316,1
9821,1496,1
8226,943,1
6483,1687,1
4029,3359,1
10703,4624,1
1264,968,1
278,937,1
1048,1084,1
10721,4641,1
2739,1870,1
6937,1076,1
2023,2188,1
7150,2123,1
844,796,1
963,747,1
3996,1906,1
1618,153,1
351,863,1
907,815,1
7292,257,1
12438,1629,1
2038,2173,1
12484,55,1
3232,692,1
7886,1373,1
10045,4479,1
735,745,1
6012,1176,1
6502,3255,1
891,992,1
3193,1932,1
490,648,1
2391,2476,1
6472,2329,1
228,648,1
4027,1340,1
7626,1715,1
6382,3338,1
3976,328,1
1550,813,1
493,1104,1
161,365,1
9792,4420,1
1217,869,1
114,253,1
1506,743,1
1595,1724,1
152,545,1
1423,974,1
11084,1259,1
2345,495,1
4203,1687,1
8081,1706,1
9681,4323,1
4280,1907,1
12442,1347,1
10477,1261,1
14448,1242,1
3526,1704,1
1072,1390,1
12438,1642,1
3327,1989,1
3227,2051,1
722,1048,1
2604,2597,1
147,551,1
10045,4492,1
3152,416,1
5867,771,1
7615,2320,1
2205,2299,1
10701,861,1
658,245,1
1621,1753,1
2276,1950,1
3527,478,1
1813,1960,1
2264,664,1
934,823,1
3485,481,1
1816,1965,1
3436,2053,1
2123,1856,1
6958,2171,1
3487,2513,1
9681,4336,1
6828,2327,1
3483,3037,1
2475,1786,1
7561,929,1
2961,2174,1
3778,2167,1
1252,287,1
2731,2651,1
1521,1643,1
3935,838,1
3619,2524,1
135,446,1
3156,319,1
3018,2829,1
4938,3667,1
8427,3416,1
132,377,1
9681,3639,1
3208,1906,1
768,1298,1
193,801,1
2175,339,1
4155,3443,1
3699,3163,1
5803,3593,1
891,1368,1
297,895,1
12484,1599,1
6957,239,1
5677,744,1
4300,828,1
8238,861,1
7692,4071,1
3444,3058,1
5963,320,1
4221,1932,1
1033,899,1
3624,1713,1
4021,3335,1
2827,1140,1
1521,1656,1
7878,1228,1
622,1072,1
5677,865,1
195,739,1
3192,2958,1
2438,2496,1
11590,4661,1
1910,2111,1
9869,1488,1
9227,4236,1
6775,1551,1
9925,77,1
6855,3237,1
7894,125,1
134,436,1
1118,835,1
8250,992,1
8217,815,1
1142,963,1
12458,391,1
12463,735,1
1771,1925,1
2760,2668,1
105,149,1
10045,1835,1
2089,2234,1
5449,341,1
2632,1170,1
8112,2455,1
697,963,1
2118,2117,1
480,965,1
807,1323,1
12441,1592,1
4134,2471,1
8069,772,1
1470,886,1
6752,3876,1
7094,2822,1
210,286,1
11175,460,1
528,861,1
11902,3943,1
2265,1763,1
472,966,1
3710,1325,1
8345,74,1
1643,1716,1
7823,3641,1
171,745,1
1840,2001,1
7886,957,1
7958,1062,1
7497,3885,1
6972,1785,1
105,162,1
690,815,1
3883,2192,1
7990,1014,1
387,1043,1
574,869,1
7699,838,1
1701,1842,1
8051,243,1
3008,1699,1
4602,832,1
5784,3727,1
8236,1191,1
9227,1566,1
2962,2751,1
7774,2823,1
1807,1716,1
138,460,1
4570,1028,1
468,1089,1
547,1153,1
891,926,1
1944,1950,1
5927,477,1
7838,1532,1
8392,886,1
3237,1909,1
140,469,1
670,1223,1
907,870,1
1624,1716,1
2837,1938,1
2412,2469,1
4686,3576,1
8081,243,1
1696,838,1
2580,2053,1
3571,2199,1
7225,3934,1
5446,820,1
10045,4534,1
119,302,1
2928,2736,1
7531,1496,1
1837,1716,1
1909,1067,1
448,477,1
10095,864,1
236,823,1
13424,3593,1
7221,1950,1
12432,4242,1
4214,2426,1
6203,883,1
705,749,1
7587,2192,1
10283,282,1
6613,0,1
1174,1493,1
11979,4152,1
7397,4017,1
847,869,1
2020,2187,1
1196,757,1
915,744,1
11925,883,1
5034,852,1
6192,1175,1
7286,2200,1
442,820,1
1154,760,1
4832,3643,1
5037,628,1
10045,4547,1
10592,744,1
2837,1133,1
1586,390,1
3549,3096,1
12599,1507,1
9681,4270,1
6123,257,1
12592,70,1
1138,937,1
10045,1514,1
709,760,1
6815,750,1
10184,4598,1
2567,491,1
12438,1589,1
12484,473,1
2293,1191,1
1341,744,1
3708,2042,1
1258,938,1
945,478,1
633,886,1
922,760,1
2251,2362,1
13612,1038,1
2140,2265,1
1001,760,1
2193,2128,1
7198,2329,1
1341,865,1
1038,827,1
7940,4134,1
7978,225,1
9635,195,1
980,822,1
2117,2254,1
11936,910,1
2237,2319,1
13517,104,1
8149,1275,1
10045,1527,1
3355,1486,1
12493,535,1
2468,1959,1
3968,1191,1
2615,2615,1
13721,4714,1
848,824,1
297,950,1
12484,1654,1
2718,1841,1
402,966,1
8088,743,1
1377,1582,1
10045,3863,1
146,488,1
3768,1776,1
6094,3302,1
7457,1290,1
6122,3522,1
1162,317,1
1045,964,1
6581,838,1
8183,872,1
6247,1716,1
8200,287,1
170,737,1
7556,2171,1
8301,864,1
8039,864,1
769,773,1
172,746,1
989,776,1
5409,58,1
5787,684,1
608,1084,1
1105,1136,1
888,1367,1
11979,448,1
5454,740,1
11970,628,1
108,209,1
612,1203,1
7155,3934,1
987,851,1
7516,3159,1
5510,820,1
7478,2638,1
7206,1950,1
7417,2399,1
5784,3769,1
2195,177,1
545,1149,1
2348,2405,1
1030,669,1
405,846,1
553,744,1
4565,763,1
7313,3998,1
3262,1779,1
7016,1008,1
2369,2464,1
4321,3520,1
7129,885,1
8454,1348,1
1926,2123,1
2253,303,1
458,628,1
8044,1184,1
7629,2928,1
857,862,1
1173,839,1
6414,3828,1
12460,1552,1
378,864,1
3985,2258,1
7130,211,1
4198,1090,1
2551,2562,1
7140,670,1
739,1257,1
1520,1593,1
6451,3831,1
2086,2233,1
899,980,1
3985,3197,1
2789,2390,1
444,814,1
273,932,1
400,744,1
3903,2606,1
133,400,1
10043,3641,1
1779,1938,1
3126,2914,1
2183,2287,1
7859,478,1
753,1276,1
10221,1432,1
3413,1695,1
3151,1924,1
3060,345,1
4438,671,1
6721,3547,1
6110,1444,1
351,744,1
400,865,1
5446,875,1
7424,671,1
321,986,1
2680,245,1
4371,1031,1
3669,1513,1
1322,1325,1
351,865,1
6490,3018,1
3424,1682,1
12438,1631,1
4580,3585,1
2333,2352,1
9387,869,1
3893,2389,1
1057,1027,1
11921,883,1
133,413,1
10045,4481,1
5840,886,1
8080,2180,1
754,760,1
6502,3257,1
7357,1785,1
11979,824,1
7446,1076,1
351,986,1
1251,748,1
10888,4648,1
1779,1133,1
1927,1785,1
3572,1701,1
1679,1720,1
717,814,1
2317,1482,1
474,827,1
2115,2250,1
5052,1486,1
2590,328,1
592,1048,1
3968,883,1
1614,1739,1
1217,871,1
1944,2139,1
4406,328,1
12484,1346,1
1797,628,1
737,648,1
816,941,1
2600,494,1
12438,1644,1
1094,922,1
2343,838,1
2212,2304,1
8098,76,1
1121,759,1
307,771,1
6870,3895,1
10045,4494,1
1521,1632,1
1521,1403,1
416,943,1
2135,808,1
1087,882,1
1264,286,1
6950,885,1
7808,3885,1
3154,2184,1
781,812,1
1621,1755,1
9203,886,1
611,135,1
4198,648,1
423,838,1
2224,1496,1
12489,535,1
768,1287,1
7946,328,1
1449,453,1
1889,1920,1
7787,1732,1
4177,3450,1
5839,795,1
168,733,1
9681,4338,1
6207,1716,1
4276,2675,1
2256,2387,1
6638,2168,1
6103,841,1
6326,132,1
2938,2192,1
1521,1645,1
6433,3641,1
1338,477,1
9662,16,1
11031,980,1
135,448,1
552,965,1
3071,2428,1
132,379,1
5715,328,1
2346,2438,1
6496,664,1
6642,1950,1
274,728,1
10740,1218,1
4193,1751,1
380,895,1
153,438,1
1538,1181,1
891,1370,1
12484,1601,1
10625,4614,1
300,902,1
2412,927,1
7620,1753,1
3444,3060,1
3180,2950,1
11979,1321,1
4021,3337,1
3224,2239,1
4315,3518,1
1235,1530,1
9227,1084,1
7704,4083,1
1544,824,1
923,248,1
10045,3931,1
2438,2498,1
3551,1092,1
6916,1529,1
4297,882,1
1477,770,1
7533,2400,1
6855,3239,1
3338,1213,1
494,744,1
134,438,1
10180,76,1
1840,1990,1
8437,820,1
2769,2490,1
742,1260,1
4570,896,1
10938,886,1
6043,328,1
105,151,1
738,552,1
3733,3176,1
8236,12,1
371,795,1
7236,837,1
445,744,1
2848,1736,1
697,965,1
7863,935,1
3584,572,1
1089,257,1
3584,2558,1
12441,1594,1
6660,1135,1
380,1029,1
6649,2437,1
7886,838,1
7758,1821,1
2727,399,1
11175,462,1
5547,770,1
8021,245,1
8236,133,1
5720,927,1
2014,2183,1
8147,815,1
1664,838,1
506,286,1
7152,3933,1
736,748,1
199,809,1
2045,715,1
3879,2304,1
11558,873,1
498,1105,1
1840,2003,1
2373,2466,1
6736,3237,1
12438,397,1
812,743,1
1199,1189,1
6963,1967,1
8169,1247,1
853,286,1
1326,735,1
4001,2186,1
7461,3641,1
6888,1793,1
269,760,1
4069,334,1
4167,2892,1
287,814,1
739,386,1
8149,4163,1
446,807,1
11721,4664,1
9715,339,1
8068,828,1
348,235,1
4570,1030,1
2388,1175,1
6686,1551,1
3704,2838,1
7940,1545,1
206,825,1
6935,40,1
7862,4106,1
1854,1012,1
899,1277,1
1964,618,1
140,471,1
3237,1911,1
10396,4120,1
2929,1529,1
5953,882,1
5965,2168,1
11851,4141,1
2668,2168,1
2339,1175,1
10856,843,1
3497,1461,1
3366,2964,1
1286,905,1
10045,4536,1
119,304,1
2975,2813,1
2973,0,1
9442,4243,1
738,807,1
3744,1863,1
1290,1549,1
2579,2584,1
1658,1716,1
834,286,1
1274,787,1
2931,1989,1
176,286,1
2122,2116,1
4658,971,1
107,186,1
1096,1454,1
2472,1411,1
12432,4244,1
345,997,1
1181,1498,1
1539,977,1
8149,4176,1
5821,820,1
12934,698,1
7729,3590,1
1349,1082,1
2185,334,1
1190,1503,1
7635,3137,1
6663,3795,1
2251,2351,1
2729,2649,1
525,820,1
5492,766,1
590,1178,1
7742,3236,1
7730,1950,1
10403,2308,1
1227,1506,1
10045,4549,1
3512,816,1
2722,2646,1
1077,515,1
7338,1345,1
5027,851,1
489,759,1
10045,1516,1
4153,3441,1
4277,3507,1
2511,2547,1
147,500,1
4412,928,1
2128,2257,1
12484,1643,1
2251,2364,1
405,243,1
854,69,1
6569,3850,1
1218,760,1
3845,3217,1
1643,0,1
2140,2267,1
7761,3491,1
6491,1715,1
2207,2028,1
7702,4079,1
3782,882,1
1008,886,1
4134,58,1
1520,280,1
6463,1589,1
3180,1716,1
1836,1977,1
10045,1529,1
8183,861,1
4461,3570,1
3783,245,1
4294,949,1
233,257,1
2628,1913,1
1490,522,1
380,950,1
8300,628,1
3460,2709,1
2880,2134,1
3150,1729,1
297,952,1
12484,1656,1
4645,883,1
2406,2480,1
6611,3860,1
2979,1847,1
8285,3245,1
1346,248,1
300,957,1
2444,2506,1
1356,478,1
3140,260,1
1992,396,1
2594,464,1
10295,1532,1
904,842,1
7951,861,1
1339,245,1
6848,245,1
777,478,1
1627,648,1
9856,3562,1
880,899,1
6339,3522,1
7748,1175,1
6973,132,1
2539,915,1
9676,1416,1
10365,4607,1
7401,838,1
7287,3971,1
7158,1346,1
8259,869,1
986,773,1
3584,2492,1
8100,287,1
4459,477,1
5663,1145,1
2461,177,1
1953,1693,1
1724,1870,1
1256,1536,1
3391,2299,1
7582,1529,1
1673,1824,1
2294,2400,1
3858,1950,1
3813,716,1
5784,3771,1
584,850,1
1227,956,1
5540,2098,1
3186,2954,1
3964,1787,1
9831,1532,1
1926,2125,1
269,923,1
3464,1915,1
10162,1551,1
1984,2103,1
857,864,1
7393,2128,1
9227,1273,1
7530,2399,1
1310,846,1
3390,919,1
831,848,1
6624,2327,1
7878,372,1
6837,1388,1
3676,458,1
5659,864,1
1786,1943,1
2206,2300,1
2674,2634,1
3584,2855,1
3591,1848,1
2190,2292,1
7376,390,1
133,402,1
10045,4470,1
3911,2432,1
6867,3896,1
1067,980,1
437,813,1
6132,0,1
3126,2916,1
5951,928,1
4516,327,1
3060,347,1
3985,3320,1
296,810,1
411,760,1
2090,260,1
3636,399,1
3216,2028,1
4506,1716,1
449,759,1
4888,320,1
9681,4314,1
555,1155,1
880,457,1
3490,1513,1
5816,824,1
351,867,1
7228,2949,1
12438,1633,1
464,744,1
9862,2147,1
7890,1082,1
1660,1322,1
4845,623,1
4588,967,1
750,872,1
3516,1687,1
3299,1918,1
12012,4679,1
5632,2171,1
133,415,1
1714,1787,1
680,813,1
10957,3582,1
248,890,1
6509,0,1
757,996,1
7543,745,1
6247,0,1
3969,171,1
3516,3084,1
897,747,1
916,760,1
4350,1031,1
654,760,1
1251,750,1
4212,2558,1
351,759,1
1932,2131,1
1044,1440,1
1951,2144,1
1937,260,1
7369,4012,1
3093,1934,1
6064,0,1
256,835,1
11923,1281,1
7071,1285,1
9681,4327,1
3060,481,1
6143,0,1
10045,3557,1
4009,859,1
10045,1342,1
12438,1646,1
1373,339,1
6648,172,1
2857,1290,1
8201,728,1
7795,40,1
3989,2341,1
147,555,1
1148,1389,1
3283,1169,1
6870,3897,1
1569,399,1
7195,1967,1
10335,1037,1
3676,834,1
608,886,1
4348,2395,1
1621,1757,1
8183,795,1
7252,1454,1
1555,1403,1
3578,1467,1
3010,2178,1
768,1289,1
1093,820,1
2409,2483,1
604,134,1
688,771,1
4177,3452,1
12442,1593,1
3877,716,1
6418,2167,1
3092,2890,1
7667,4069,1
869,819,1
8300,1501,1
11992,81,1
1720,1857,1
3024,2234,1
288,773,1
2719,1598,1
4290,3514,1
381,735,1
246,776,1
10499,744,1
1521,1647,1
4599,822,1
1500,770,1
9972,1227,1
8427,495,1
278,728,1
4211,2403,1
10021,3563,1
2805,1786,1
1227,648,1
1846,397,1
8238,744,1
2942,2020,1
6283,3820,1
15715,118,1
1233,133,1
3003,1478,1
1372,477,1
2406,1488,1
852,478,1
2622,1786,1
4045,1589,1
1727,1873,1
5921,1374,1
6306,1185,1
10045,4041,1
8149,1345,1
10045,3812,1
7428,4029,1
110,218,1
6280,1950,1
7373,2107,1
2825,1327,1
1948,529,1
607,795,1
3384,796,1
2141,1863,1
4458,3569,1
3262,2762,1
10045,779,1
4021,3339,1
738,1251,1
292,905,1
479,731,1
2438,2500,1
8257,1228,1
3236,2251,1
7262,2168,1
3903,1482,1
1778,1932,1
2058,2215,1
6810,2007,1
4112,838,1
2572,221,1
115,161,1
6863,3590,1
4390,2243,1
1840,1992,1
6785,1950,1
3903,2421,1
13075,1532,1
3968,564,1
105,153,1
4250,1482,1
776,846,1
6985,1715,1
